...1,Year,Comodity,Units,Value
Greater Sudbury,2011E,Canola,Acres seeded,370
Greater Sudbury,2011E,Canola,Acres harvested,0
Greater Sudbury,2011E,Canola,Yield (bushels/acre),0
Greater Sudbury,2011E,Canola,Production ('000 bushels),0
Greater Sudbury,2011E,Canola,Production ('000 tonnes),0
Kenora,2011E,Canola,Acres seeded,0
Kenora,2011E,Canola,Acres harvested,0
Kenora,2011E,Canola,Yield (bushels/acre),0
Kenora,2011E,Canola,Production ('000 bushels),0
Kenora,2011E,Canola,Production ('000 tonnes),0.5526090261334061
Manitoulin,2011E,Canola,Acres seeded,497
Manitoulin,2011E,Canola,Acres harvested,0
Manitoulin,2011E,Canola,Yield (bushels/acre),0
Manitoulin,2011E,Canola,Production ('000 bushels),0
Manitoulin,2011E,Canola,Production ('000 tonnes),0
Nipissing,2011E,Canola,Acres seeded,1680
Nipissing,2011E,Canola,Acres harvested,NA
Nipissing,2011E,Canola,Yield (bushels/acre),NA
Nipissing,2011E,Canola,Production ('000 bushels),79.107
Nipissing,2011E,Canola,Production ('000 tonnes),3.322584345240964
Rainy River,2011E,Canola,Acres seeded,NA
Rainy River,2011E,Canola,Acres harvested,0
Rainy River,2011E,Canola,Yield (bushels/acre),0
Rainy River,2011E,Canola,Production ('000 bushels),0
Rainy River,2011E,Canola,Production ('000 tonnes),0
Sudbury,2011E,Canola,Acres seeded,335
Sudbury,2011E,Canola,Acres harvested,0
Sudbury,2011E,Canola,Yield (bushels/acre),0
Sudbury,2011E,Canola,Production ('000 bushels),0
Sudbury,2011E,Canola,Production ('000 tonnes),0
Thunder Bay,2011E,Canola,Acres seeded,NA
Thunder Bay,2011E,Canola,Acres harvested,646.2020214885798
Thunder Bay,2011E,Canola,Yield (bushels/acre),13.66852302160811
Thunder Bay,2011E,Canola,Production ('000 bushels),8.832627207326352
Thunder Bay,2011E,Canola,Production ('000 tonnes),0.12528940677631303
Timiskaming,2011E,Canola,Acres seeded,25405
Timiskaming,2011E,Canola,Acres harvested,18851.033164500182
Timiskaming,2011E,Canola,Yield (bushels/acre),37.82176051332679
Timiskaming,2011E,Canola,Production ('000 bushels),712.9792617765066
Timiskaming,2011E,Canola,Production ('000 tonnes),10.113496998684274
Northern Ontario,2011E,Canola,Acres seeded,29769
Northern Ontario,2011E,Canola,Acres harvested,26977.197294939906
Northern Ontario,2011E,Canola,Yield (bushels/acre),36.88316747808895
Northern Ontario,2011E,Canola,Production ('000 bushels),995.0044859187168
Northern Ontario,2011E,Canola,Production ('000 tonnes),14.113979776834956
Ontario,2011E,Canola,Acres seeded,88279
Ontario,2011E,Canola,Acres harvested,80000
Ontario,2011E,Canola,Yield (bushels/acre),36.875
Ontario,2011E,Canola,Production ('000 bushels),2950
Ontario,2011E,Canola,Production ('000 tonnes),66.90556109951919
Brant,2010E,Canola,Acres seeded,NA
Brant,2010E,Canola,Acres harvested,NA
Brant,2010E,Canola,Yield (bushels/acre),NA
Brant,2010E,Canola,Production ('000 bushels),NA
Brant,2010E,Canola,Production ('000 tonnes),NA
Chatham-Kent,2010E,Canola,Acres seeded,700
Chatham-Kent,2010E,Canola,Acres harvested,700
Chatham-Kent,2010E,Canola,Yield (bushels/acre),39
Chatham-Kent,2010E,Canola,Production ('000 bushels),27
Chatham-Kent,2010E,Canola,Production ('000 tonnes),0.6123559829447519
Elgin,2010E,Canola,Acres seeded,NA
Elgin,2010E,Canola,Acres harvested,NA
Elgin,2010E,Canola,Yield (bushels/acre),NA
Elgin,2010E,Canola,Production ('000 bushels),NA
Elgin,2010E,Canola,Production ('000 tonnes),NA
Essex,2010E,Canola,Acres seeded,NA
Essex,2010E,Canola,Acres harvested,NA
Essex,2010E,Canola,Yield (bushels/acre),NA
Essex,2010E,Canola,Production ('000 bushels),NA
Essex,2010E,Canola,Production ('000 tonnes),NA
Haldimand-Norfolk,2010E,Canola,Acres seeded,NA
Haldimand-Norfolk,2010E,Canola,Acres harvested,NA
Haldimand-Norfolk,2010E,Canola,Yield (bushels/acre),NA
Haldimand-Norfolk,2010E,Canola,Production ('000 bushels),NA
Haldimand-Norfolk,2010E,Canola,Production ('000 tonnes),NA
Hamilton,2010E,Canola,Acres seeded,NA
Hamilton,2010E,Canola,Acres harvested,NA
Hamilton,2010E,Canola,Yield (bushels/acre),NA
Hamilton,2010E,Canola,Production ('000 bushels),NA
Hamilton,2010E,Canola,Production ('000 tonnes),NA
Lambton,2010E,Canola,Acres seeded,800
Lambton,2010E,Canola,Acres harvested,800
Lambton,2010E,Canola,Yield (bushels/acre),46
Lambton,2010E,Canola,Production ('000 bushels),37
Lambton,2010E,Canola,Production ('000 tonnes),0.8391544951465119
Middlesex,2010E,Canola,Acres seeded,NA
Middlesex,2010E,Canola,Acres harvested,NA
Middlesex,2010E,Canola,Yield (bushels/acre),NA
Middlesex,2010E,Canola,Production ('000 bushels),NA
Middlesex,2010E,Canola,Production ('000 tonnes),NA
Niagara,2010E,Canola,Acres seeded,NA
Niagara,2010E,Canola,Acres harvested,NA
Niagara,2010E,Canola,Yield (bushels/acre),NA
Niagara,2010E,Canola,Production ('000 bushels),NA
Niagara,2010E,Canola,Production ('000 tonnes),NA
Oxford,2010E,Canola,Acres seeded,NA
Oxford,2010E,Canola,Acres harvested,NA
Oxford,2010E,Canola,Yield (bushels/acre),NA
Oxford,2010E,Canola,Production ('000 bushels),NA
Oxford,2010E,Canola,Production ('000 tonnes),NA
Southern Ontario,2010E,Canola,Acres seeded,1500
Southern Ontario,2010E,Canola,Acres harvested,1500
Southern Ontario,2010E,Canola,Yield (bushels/acre),42.666666666666664
Southern Ontario,2010E,Canola,Production ('000 bushels),64
Southern Ontario,2010E,Canola,Production ('000 tonnes),1.4515104780912638
Bruce,2010E,Canola,Acres seeded,5900
Bruce,2010E,Canola,Acres harvested,5900
Bruce,2010E,Canola,Yield (bushels/acre),44
Bruce,2010E,Canola,Production ('000 bushels),260
Bruce,2010E,Canola,Production ('000 tonnes),5.896761317245759
Dufferin,2010E,Canola,Acres seeded,7400
Dufferin,2010E,Canola,Acres harvested,7400
Dufferin,2010E,Canola,Yield (bushels/acre),43
Dufferin,2010E,Canola,Production ('000 bushels),318
Dufferin,2010E,Canola,Production ('000 tonnes),7.212192688015967
Grey,2010E,Canola,Acres seeded,6600
Grey,2010E,Canola,Acres harvested,6600
Grey,2010E,Canola,Yield (bushels/acre),43
Grey,2010E,Canola,Production ('000 bushels),284
Grey,2010E,Canola,Production ('000 tonnes),6.441077746529983
Halton,2010E,Canola,Acres seeded,NA
Halton,2010E,Canola,Acres harvested,NA
Halton,2010E,Canola,Yield (bushels/acre),NA
Halton,2010E,Canola,Production ('000 bushels),NA
Halton,2010E,Canola,Production ('000 tonnes),NA
Huron,2010E,Canola,Acres seeded,600
Huron,2010E,Canola,Acres harvested,600
Huron,2010E,Canola,Yield (bushels/acre),42
Huron,2010E,Canola,Production ('000 bushels),25
Huron,2010E,Canola,Production ('000 tonnes),0.5669962805043999
Peel,2010E,Canola,Acres seeded,400
Peel,2010E,Canola,Acres harvested,400
Peel,2010E,Canola,Yield (bushels/acre),26
Peel,2010E,Canola,Production ('000 bushels),10
Peel,2010E,Canola,Production ('000 tonnes),0.22679851220175995
Perth,2010E,Canola,Acres seeded,700
Perth,2010E,Canola,Acres harvested,700
Perth,2010E,Canola,Yield (bushels/acre),49
Perth,2010E,Canola,Production ('000 bushels),34
Perth,2010E,Canola,Production ('000 tonnes),0.7711149414859839
Simcoe,2010E,Canola,Acres seeded,7300
Simcoe,2010E,Canola,Acres harvested,7300
Simcoe,2010E,Canola,Yield (bushels/acre),46
Simcoe,2010E,Canola,Production ('000 bushels),336
Simcoe,2010E,Canola,Production ('000 tonnes),7.620430009979135
Waterloo,2010E,Canola,Acres seeded,NA
Waterloo,2010E,Canola,Acres harvested,NA
Waterloo,2010E,Canola,Yield (bushels/acre),NA
Waterloo,2010E,Canola,Production ('000 bushels),NA
Waterloo,2010E,Canola,Production ('000 tonnes),NA
Wellington,2010E,Canola,Acres seeded,10000
Wellington,2010E,Canola,Acres harvested,10000
Wellington,2010E,Canola,Yield (bushels/acre),41
Wellington,2010E,Canola,Production ('000 bushels),410
Wellington,2010E,Canola,Production ('000 tonnes),9.298739000272159
Western Ontario,2010E,Canola,Acres seeded,38900
Western Ontario,2010E,Canola,Acres harvested,38900
Western Ontario,2010E,Canola,Yield (bushels/acre),43.11053984575835
Western Ontario,2010E,Canola,Production ('000 bushels),1677
Western Ontario,2010E,Canola,Production ('000 tonnes),38.034110496235144
Durham,2010E,Canola,Acres seeded,2500
Durham,2010E,Canola,Acres harvested,2500
Durham,2010E,Canola,Yield (bushels/acre),34
Durham,2010E,Canola,Production ('000 bushels),85
Durham,2010E,Canola,Production ('000 tonnes),1.9277873537149597
Haliburton,2010E,Canola,Acres seeded,NA
Haliburton,2010E,Canola,Acres harvested,NA
Haliburton,2010E,Canola,Yield (bushels/acre),NA
Haliburton,2010E,Canola,Production ('000 bushels),NA
Haliburton,2010E,Canola,Production ('000 tonnes),NA
Hastings,2010E,Canola,Acres seeded,NA
Hastings,2010E,Canola,Acres harvested,NA
Hastings,2010E,Canola,Yield (bushels/acre),NA
Hastings,2010E,Canola,Production ('000 bushels),NA
Hastings,2010E,Canola,Production ('000 tonnes),NA
Kawartha Lakes,2010E,Canola,Acres seeded,1800
Kawartha Lakes,2010E,Canola,Acres harvested,1800
Kawartha Lakes,2010E,Canola,Yield (bushels/acre),42
Kawartha Lakes,2010E,Canola,Production ('000 bushels),76
Kawartha Lakes,2010E,Canola,Production ('000 tonnes),1.7236686927333758
Muskoka,2010E,Canola,Acres seeded,NA
Muskoka,2010E,Canola,Acres harvested,NA
Muskoka,2010E,Canola,Yield (bushels/acre),NA
Muskoka,2010E,Canola,Production ('000 bushels),NA
Muskoka,2010E,Canola,Production ('000 tonnes),NA
Northumberland,2010E,Canola,Acres seeded,NA
Northumberland,2010E,Canola,Acres harvested,NA
Northumberland,2010E,Canola,Yield (bushels/acre),NA
Northumberland,2010E,Canola,Production ('000 bushels),NA
Northumberland,2010E,Canola,Production ('000 tonnes),NA
Parry Sound,2010E,Canola,Acres seeded,NA
Parry Sound,2010E,Canola,Acres harvested,NA
Parry Sound,2010E,Canola,Yield (bushels/acre),NA
Parry Sound,2010E,Canola,Production ('000 bushels),NA
Parry Sound,2010E,Canola,Production ('000 tonnes),NA
Peterborough,2010E,Canola,Acres seeded,NA
Peterborough,2010E,Canola,Acres harvested,NA
Peterborough,2010E,Canola,Yield (bushels/acre),NA
Peterborough,2010E,Canola,Production ('000 bushels),NA
Peterborough,2010E,Canola,Production ('000 tonnes),NA
Prince Edward,2010E,Canola,Acres seeded,900
Prince Edward,2010E,Canola,Acres harvested,900
Prince Edward,2010E,Canola,Yield (bushels/acre),33
Prince Edward,2010E,Canola,Production ('000 bushels),30
Prince Edward,2010E,Canola,Production ('000 tonnes),0.6803955366052798
York,2010E,Canola,Acres seeded,1000
York,2010E,Canola,Acres harvested,1000
York,2010E,Canola,Yield (bushels/acre),40
York,2010E,Canola,Production ('000 bushels),40
York,2010E,Canola,Production ('000 tonnes),0.9071940488070398
Central Ontario,2010E,Canola,Acres seeded,6200
Central Ontario,2010E,Canola,Acres harvested,6200
Central Ontario,2010E,Canola,Yield (bushels/acre),37.25806451612903
Central Ontario,2010E,Canola,Production ('000 bushels),231
Central Ontario,2010E,Canola,Production ('000 tonnes),5.239045631860655
Frontenac,2010E,Canola,Acres seeded,NA
Frontenac,2010E,Canola,Acres harvested,NA
Frontenac,2010E,Canola,Yield (bushels/acre),NA
Frontenac,2010E,Canola,Production ('000 bushels),NA
Frontenac,2010E,Canola,Production ('000 tonnes),NA
Lanark,2010E,Canola,Acres seeded,NA
Lanark,2010E,Canola,Acres harvested,NA
Lanark,2010E,Canola,Yield (bushels/acre),NA
Lanark,2010E,Canola,Production ('000 bushels),NA
Lanark,2010E,Canola,Production ('000 tonnes),NA
Leeds and Grenville,2010E,Canola,Acres seeded,NA
Leeds and Grenville,2010E,Canola,Acres harvested,NA
Leeds and Grenville,2010E,Canola,Yield (bushels/acre),NA
Leeds and Grenville,2010E,Canola,Production ('000 bushels),NA
Leeds and Grenville,2010E,Canola,Production ('000 tonnes),NA
Lennox and Addington,2010E,Canola,Acres seeded,NA
Lennox and Addington,2010E,Canola,Acres harvested,NA
Lennox and Addington,2010E,Canola,Yield (bushels/acre),NA
Lennox and Addington,2010E,Canola,Production ('000 bushels),NA
Lennox and Addington,2010E,Canola,Production ('000 tonnes),NA
Ottawa,2010E,Canola,Acres seeded,NA
Ottawa,2010E,Canola,Acres harvested,NA
Ottawa,2010E,Canola,Yield (bushels/acre),NA
Ottawa,2010E,Canola,Production ('000 bushels),NA
Ottawa,2010E,Canola,Production ('000 tonnes),NA
Prescott and Russell,2010E,Canola,Acres seeded,NA
Prescott and Russell,2010E,Canola,Acres harvested,NA
Prescott and Russell,2010E,Canola,Yield (bushels/acre),NA
Prescott and Russell,2010E,Canola,Production ('000 bushels),NA
Prescott and Russell,2010E,Canola,Production ('000 tonnes),NA
Renfrew,2010E,Canola,Acres seeded,1700
Renfrew,2010E,Canola,Acres harvested,1700
Renfrew,2010E,Canola,Yield (bushels/acre),44
Renfrew,2010E,Canola,Production ('000 bushels),75
Renfrew,2010E,Canola,Production ('000 tonnes),1.7009888415131997
"Stormont, Dundas and Glengarry",2010E,Canola,Acres seeded,NA
"Stormont, Dundas and Glengarry",2010E,Canola,Acres harvested,NA
"Stormont, Dundas and Glengarry",2010E,Canola,Yield (bushels/acre),NA
"Stormont, Dundas and Glengarry",2010E,Canola,Production ('000 bushels),NA
"Stormont, Dundas and Glengarry",2010E,Canola,Production ('000 tonnes),NA
Eastern Ontario,2010E,Canola,Acres seeded,1700
Eastern Ontario,2010E,Canola,Acres harvested,1700
Eastern Ontario,2010E,Canola,Yield (bushels/acre),44.11764705882353
Eastern Ontario,2010E,Canola,Production ('000 bushels),75
Eastern Ontario,2010E,Canola,Production ('000 tonnes),1.7009888415131997
Algoma,2010E,Canola,Acres seeded,NA
Algoma,2010E,Canola,Acres harvested,NA
Algoma,2010E,Canola,Yield (bushels/acre),NA
Algoma,2010E,Canola,Production ('000 bushels),NA
Algoma,2010E,Canola,Production ('000 tonnes),NA
Cochrane,2010E,Canola,Acres seeded,NA
Cochrane,2010E,Canola,Acres harvested,NA
Cochrane,2010E,Canola,Yield (bushels/acre),NA
Cochrane,2010E,Canola,Production ('000 bushels),NA
Cochrane,2010E,Canola,Production ('000 tonnes),NA
Greater Sudbury,2010E,Canola,Acres seeded,600
Greater Sudbury,2010E,Canola,Acres harvested,600
Greater Sudbury,2010E,Canola,Yield (bushels/acre),32
Greater Sudbury,2010E,Canola,Production ('000 bushels),19
Greater Sudbury,2010E,Canola,Production ('000 tonnes),0.43091717318334394
Kenora,2010E,Canola,Acres seeded,NA
Kenora,2010E,Canola,Acres harvested,NA
Kenora,2010E,Canola,Yield (bushels/acre),NA
Kenora,2010E,Canola,Production ('000 bushels),NA
Kenora,2010E,Canola,Production ('000 tonnes),NA
Manitoulin,2010E,Canola,Acres seeded,NA
Manitoulin,2010E,Canola,Acres harvested,NA
Manitoulin,2010E,Canola,Yield (bushels/acre),NA
Manitoulin,2010E,Canola,Production ('000 bushels),NA
Manitoulin,2010E,Canola,Production ('000 tonnes),NA
Nipissing,2010E,Canola,Acres seeded,1100
Nipissing,2010E,Canola,Acres harvested,1100
Nipissing,2010E,Canola,Yield (bushels/acre),49
Nipissing,2010E,Canola,Production ('000 bushels),54
Nipissing,2010E,Canola,Production ('000 tonnes),1.2247119658895038
Rainy River,2010E,Canola,Acres seeded,NA
Rainy River,2010E,Canola,Acres harvested,NA
Rainy River,2010E,Canola,Yield (bushels/acre),NA
Rainy River,2010E,Canola,Production ('000 bushels),NA
Rainy River,2010E,Canola,Production ('000 tonnes),NA
Sudbury,2010E,Canola,Acres seeded,NA
Sudbury,2010E,Canola,Acres harvested,NA
Sudbury,2010E,Canola,Yield (bushels/acre),NA
Sudbury,2010E,Canola,Production ('000 bushels),NA
Sudbury,2010E,Canola,Production ('000 tonnes),NA
Thunder Bay,2010E,Canola,Acres seeded,NA
Thunder Bay,2010E,Canola,Acres harvested,NA
Thunder Bay,2010E,Canola,Yield (bushels/acre),NA
Thunder Bay,2010E,Canola,Production ('000 bushels),NA
Thunder Bay,2010E,Canola,Production ('000 tonnes),NA
Timiskaming,2010E,Canola,Acres seeded,20000
Timiskaming,2010E,Canola,Acres harvested,20000
Timiskaming,2010E,Canola,Yield (bushels/acre),41
Timiskaming,2010E,Canola,Production ('000 bushels),820
Timiskaming,2010E,Canola,Production ('000 tonnes),18.597478000544317
Northern Ontario,2010E,Canola,Acres seeded,21700
Northern Ontario,2010E,Canola,Acres harvested,21700
Northern Ontario,2010E,Canola,Yield (bushels/acre),41.1520737327189
Northern Ontario,2010E,Canola,Production ('000 bushels),893
Northern Ontario,2010E,Canola,Production ('000 tonnes),20.253107139617164
Ontario,2010E,Canola,Acres seeded,70000
Ontario,2010E,Canola,Acres harvested,70000
Ontario,2010E,Canola,Yield (bushels/acre),42
Ontario,2010E,Canola,Production ('000 bushels),2940
Ontario,2010E,Canola,Production ('000 tonnes),66.67876258731742
Brant,2009E,Canola,Acres seeded,NA
Brant,2009E,Canola,Acres harvested,NA
Brant,2009E,Canola,Yield (bushels/acre),NA
Brant,2009E,Canola,Production ('000 bushels),NA
Brant,2009E,Canola,Production ('000 tonnes),NA
Chatham-Kent,2009E,Canola,Acres seeded,300
Chatham-Kent,2009E,Canola,Acres harvested,300
Chatham-Kent,2009E,Canola,Yield (bushels/acre),45
Chatham-Kent,2009E,Canola,Production ('000 bushels),14
Chatham-Kent,2009E,Canola,Production ('000 tonnes),0.31751791708246396
Elgin,2009E,Canola,Acres seeded,NA
Elgin,2009E,Canola,Acres harvested,NA
Elgin,2009E,Canola,Yield (bushels/acre),NA
Elgin,2009E,Canola,Production ('000 bushels),NA
Elgin,2009E,Canola,Production ('000 tonnes),NA
Essex,2009E,Canola,Acres seeded,NA
Essex,2009E,Canola,Acres harvested,NA
Essex,2009E,Canola,Yield (bushels/acre),NA
Essex,2009E,Canola,Production ('000 bushels),NA
Essex,2009E,Canola,Production ('000 tonnes),NA
Haldimand-Norfolk,2009E,Canola,Acres seeded,NA
Haldimand-Norfolk,2009E,Canola,Acres harvested,NA
Haldimand-Norfolk,2009E,Canola,Yield (bushels/acre),NA
Haldimand-Norfolk,2009E,Canola,Production ('000 bushels),NA
Haldimand-Norfolk,2009E,Canola,Production ('000 tonnes),NA
Hamilton,2009E,Canola,Acres seeded,NA
Hamilton,2009E,Canola,Acres harvested,NA
Hamilton,2009E,Canola,Yield (bushels/acre),NA
Hamilton,2009E,Canola,Production ('000 bushels),NA
Hamilton,2009E,Canola,Production ('000 tonnes),NA
Lambton,2009E,Canola,Acres seeded,NA
Lambton,2009E,Canola,Acres harvested,NA
Lambton,2009E,Canola,Yield (bushels/acre),NA
Lambton,2009E,Canola,Production ('000 bushels),NA
Lambton,2009E,Canola,Production ('000 tonnes),NA
Middlesex,2009E,Canola,Acres seeded,NA
Middlesex,2009E,Canola,Acres harvested,NA
Middlesex,2009E,Canola,Yield (bushels/acre),NA
Middlesex,2009E,Canola,Production ('000 bushels),NA
Middlesex,2009E,Canola,Production ('000 tonnes),NA
Niagara,2009E,Canola,Acres seeded,NA
Niagara,2009E,Canola,Acres harvested,NA
Niagara,2009E,Canola,Yield (bushels/acre),NA
Niagara,2009E,Canola,Production ('000 bushels),NA
Niagara,2009E,Canola,Production ('000 tonnes),NA
Oxford,2009E,Canola,Acres seeded,NA
Oxford,2009E,Canola,Acres harvested,NA
Oxford,2009E,Canola,Yield (bushels/acre),NA
Oxford,2009E,Canola,Production ('000 bushels),NA
Oxford,2009E,Canola,Production ('000 tonnes),NA
Southern Ontario,2009E,Canola,Acres seeded,600
Southern Ontario,2009E,Canola,Acres harvested,600
Southern Ontario,2009E,Canola,Yield (bushels/acre),49
Southern Ontario,2009E,Canola,Production ('000 bushels),29
Southern Ontario,2009E,Canola,Production ('000 tonnes),0.6577156853851039
Bruce,2009E,Canola,Acres seeded,2000
Bruce,2009E,Canola,Acres harvested,2000
Bruce,2009E,Canola,Yield (bushels/acre),39
Bruce,2009E,Canola,Production ('000 bushels),78
Bruce,2009E,Canola,Production ('000 tonnes),1.7690283951737278
Dufferin,2009E,Canola,Acres seeded,4500
Dufferin,2009E,Canola,Acres harvested,4500
